Traffic_Flag,Login_Attempts,Connection_Duration,Packets_Per_Second,Error_Rate,Packet_Size,Label
1,20,356.0,453.0,0.9323195175420326,1783.0,1
1,23,59.0,1353.0,0.7136615153379346,797.0,1
0,23,398.0,1404.0,0.0446722441140826,786.0,1
2,13,635.0,5729.0,0.7824597010086515,1897.0,0
1,20,359.0,777.0,0.6121392393172229,881.0,1
3,5,724.0,3500.0,0.3449759519931772,1066.0,0
1,6,331.0,2971.0,0.9789862176738507,1006.0,1
1,24,455.0,5134.0,0.7640264516706502,1789.0,1
3,5,244.0,2971.0,0.9356000101234744,1006.0,0
1,0,544.0,4139.0,0.1241233799935445,1583.0,0
1,18,674.0,2648.0,0.9009037053274072,725.0,0
1,10,321.0,3560.0,0.8615233602736705,75.0,0
1,19,400.0,774.0,0.4961485432834901,527.0,1
3,15,283.0,1564.0,0.4874170374227339,678.0,0
0,10,118.0,2722.0,0.556016258041147,624.0,1
1,24,166.0,3590.0,0.1857705618554356,1550.0,1
1,15,282.0,2304.0,0.4500834695710664,942.0,0
1,20,116.0,3346.0,0.5981372408599711,1103.0,1
1,2,788.0,4928.0,0.8217056525680987,119.0,0
1,10,400.0,1850.0,0.4961485432834901,772.0,0
3,12,379.0,3708.0,0.4905116328004986,1827.0,0
1,20,501.0,2971.0,0.4575666219951082,1006.0,1
1,10,647.0,788.0,0.833039899967903,1853.0,1
3,1,796.0,1466.0,0.5075949913637499,399.0,0
1,22,533.0,146.0,0.1221337629734707,399.0,1
0,11,310.0,558.0,0.247762509931161,1760.0,1
2,4,456.0,2445.0,0.092646290059242,236.0,0
2,16,743.0,233.0,0.0596824423222499,1400.0,0
2,5,449.0,3389.0,0.3057763511238102,1002.0,0
3,20,590.0,5743.0,0.925054870092294,43.0,1
1,8,426.0,2971.0,0.4462024189328969,1006.0,0
1,4,127.0,5905.0,0.2541614333144152,1567.0,0
3,18,124.0,5793.0,0.3788215854144251,1009.0,0
1,1,238.0,2862.0,0.5510015197421589,1693.0,0
1,15,363.0,3795.0,0.2860924774049193,606.0,0
1,10,676.0,3451.0,0.4326447237709787,1367.0,0
1,6,354.0,1687.0,0.2562876495788682,1170.0,0
3,14,99.0,3806.0,0.5673032787485462,86.0,0
2,12,26.0,4508.0,0.4026318417876229,1120.0,0
1,12,783.0,4426.0,0.5199816598231003,1622.0,0
2,16,746.0,270.0,0.2065282936408158,1004.0,0
3,12,489.0,5024.0,0.842069797064441,1809.0,1
1,7,131.0,833.0,0.2409536365612151,1017.0,0
1,4,475.0,958.0,0.2905002888982705,1191.0,0
1,12,656.0,4647.0,0.7466090351694888,1998.0,0
1,9,400.0,2000.0,0.4961485432834901,1213.0,0
1,16,554.0,3056.0,0.048448105716802,703.0,0
3,6,478.0,5725.0,0.1663451374731761,1441.0,0
3,3,385.0,2689.0,0.672889081368552,1051.0,0
1,8,400.0,3301.0,0.4961485432834901,402.0,0
1,24,589.0,1809.0,0.0897117590244688,1742.0,1
1,11,545.0,5963.0,0.9390141498747364,1534.0,1
1,12,208.0,1361.0,0.7596856049684126,1328.0,0
3,22,179.0,2971.0,0.1238886946642863,1006.0,1
1,21,465.0,3148.0,0.1003193217224105,1025.0,1
1,5,798.0,252.0,0.133549116953546,1987.0,0
1,2,292.0,659.0,0.47252067580414,353.0,0
0,0,629.0,3766.0,0.7768820646454587,1895.0,1
1,20,400.0,3594.0,0.4961485432834901,1756.0,1
2,17,775.0,5115.0,0.1358145515365423,1263.0,0
2,15,400.0,1015.0,0.4961485432834901,1237.0,0
1,17,400.0,174.0,0.4961485432834901,395.0,0
3,12,121.0,3734.0,0.6972557016376658,459.0,1
0,10,34.0,4910.0,0.06322767251188,1049.0,1
1,0,632.0,310.0,0.2197601571321353,702.0,0
1,8,131.0,4928.0,0.9613161315184328,1013.0,0
3,10,585.0,4958.0,0.8533096898822823,1405.0,0
1,20,693.0,4799.0,0.6684080502210673,451.0,1
1,3,616.0,907.0,0.5310760016059173,990.0,0
1,13,158.0,3253.0,0.0834752707324396,1894.0,0
1,21,646.0,4406.0,0.131340993040342,1475.0,1
3,1,14.0,5902.0,0.863421083524941,307.0,0
0,6,266.0,3272.0,0.6415342787687416,1291.0,1
1,22,641.0,2364.0,0.4919659713584571,1774.0,1
3,12,330.0,2971.0,0.2312174393719459,1006.0,0
1,10,400.0,2971.0,0.4961485432834901,1006.0,0
2,5,296.0,2528.0,0.6437617121837739,1612.0,0
1,12,86.0,5238.0,0.3143348292471064,1827.0,0
1,0,199.0,1562.0,0.9985260685918448,1991.0,1
1,19,520.0,3893.0,0.021293185354467,304.0,1
1,21,448.0,2288.0,0.6302375500932816,1539.0,1
1,3,386.0,31.0,0.6249610857215395,1525.0,0
1,3,509.0,811.0,0.7433361298282478,603.0,0
1,13,158.0,4334.0,0.7502290371300769,783.0,0
1,13,205.0,3847.0,0.6243387977957285,520.0,0
2,3,729.0,4780.0,0.3289969265852663,632.0,0
1,9,702.0,3896.0,0.2695068837702015,1087.0,0
1,4,233.0,3045.0,0.8281883049403904,1725.0,1
1,2,377.0,2617.0,0.9225990721387172,1127.0,0
1,23,318.0,2273.0,0.899682528424384,635.0,1
1,16,793.0,139.0,0.6188718372326453,1074.0,0
0,21,682.0,3319.0,0.659724234159874,988.0,1
1,5,243.0,639.0,0.6479220390773668,1172.0,0
1,7,400.0,1472.0,0.4961485432834901,472.0,0
3,4,324.0,1264.0,0.1887788174975818,1528.0,0
1,23,651.0,3529.0,0.5408282006581235,466.0,1
1,3,522.0,2971.0,0.1532587462451409,1006.0,0
3,13,473.0,1109.0,0.2137976140904408,1565.0,0
3,21,539.0,3776.0,0.152023996920423,149.0,1
1,17,46.0,2971.0,0.1041339686680226,1006.0,0
1,7,348.0,5721.0,0.0727923194368438,1348.0,0
1,19,719.0,2971.0,0.4385688452204652,1006.0,1
1,3,487.0,2560.0,0.4826028157117059,107.0,0
2,4,745.0,5473.0,0.9608275686493388,679.0,0
1,15,400.0,468.0,0.4961485432834901,1394.0,0
3,11,617.0,3079.0,0.0863934000902785,919.0,0
1,6,400.0,4175.0,0.4961485432834901,1829.0,0
3,24,188.0,3937.0,0.5752126001778158,389.0,1
0,21,431.0,2971.0,0.3492421337165031,1006.0,1
1,21,760.0,189.0,0.0985440278545802,1942.0,1
3,0,75.0,2833.0,0.0434015880214226,614.0,0
1,9,583.0,3504.0,0.0848129211873961,1547.0,0
1,10,76.0,4948.0,0.810821923031151,1333.0,0
3,8,214.0,149.0,0.0494374409118751,1709.0,0
0,16,702.0,5770.0,0.2446360537925883,1918.0,1
1,7,537.0,4329.0,0.6529957258884008,1202.0,0
1,20,116.0,2757.0,0.2374255932550962,1942.0,1
2,9,56.0,2971.0,0.9740161304588236,1006.0,0
1,7,562.0,2438.0,0.7322251894078932,614.0,0
1,24,571.0,1004.0,0.0765913149677407,528.0,1
1,14,249.0,2211.0,0.4708227657864183,913.0,0
1,0,539.0,270.0,0.7365223136860524,77.0,0
1,8,60.0,2781.0,0.5668301705931706,110.0,0
1,2,366.0,5856.0,0.7401447942381479,1593.0,0
1,18,91.0,205.0,0.4234774909227967,273.0,0
3,7,357.0,3990.0,0.3276938735538417,1870.0,0
1,11,623.0,1495.0,0.0071709714661349,736.0,0
1,15,66.0,309.0,0.4575755392405805,1458.0,0
1,5,113.0,4290.0,0.7664250604397852,1588.0,0
3,14,748.0,941.0,0.4103590398045346,1592.0,0
2,0,182.0,5956.0,0.9819949550311784,1729.0,1
1,14,316.0,1188.0,0.5352697458978696,809.0,0
1,19,459.0,2881.0,0.0660233208326549,1348.0,1
1,18,705.0,2971.0,0.4271414659438487,1006.0,0
0,23,499.0,2971.0,0.1409243815945262,1006.0,1
1,22,9.0,5403.0,0.9060403095736984,1104.0,1
3,15,652.0,4784.0,0.4947724528339474,666.0,0
0,21,263.0,574.0,0.2620018498096967,1264.0,1
1,9,734.0,1888.0,0.8614110224869799,1649.0,1
3,5,588.0,4230.0,0.972063135498715,408.0,0
3,19,155.0,4434.0,0.4525507841720413,1407.0,1
1,7,496.0,4205.0,0.2683146518827781,1567.0,0
1,3,124.0,3094.0,0.2634959048060674,1268.0,0
1,10,421.0,2971.0,0.9378292012445504,1006.0,0
1,8,51.0,2971.0,0.2061290410361057,1006.0,0
1,2,625.0,1484.0,0.8043790320907686,1822.0,1
1,14,637.0,53.0,0.4841707283561482,993.0,0
1,24,753.0,3718.0,0.7028377244930463,1585.0,1
1,12,240.0,543.0,0.9953729683174416,561.0,0
1,18,672.0,1034.0,0.3044043693069813,421.0,0
1,1,90.0,5310.0,0.2152807928434787,729.0,0
1,21,320.0,2848.0,0.0641492767973369,719.0,1
1,1,619.0,71.0,0.7300269037129358,1355.0,0
1,19,292.0,2971.0,0.0576310261354223,1006.0,1
3,18,222.0,2628.0,0.2188252758270776,349.0,0
1,17,297.0,2875.0,0.9655135944300984,679.0,0
1,17,93.0,5682.0,0.713787489009527,1218.0,0
2,16,636.0,3410.0,0.3889751303388419,1887.0,0
1,13,68.0,1767.0,0.8290599972915274,562.0,0
0,12,128.0,4280.0,0.8038816689576553,555.0,1
1,8,772.0,2322.0,0.0614313064245795,1741.0,0
1,20,400.0,2971.0,0.4961485432834901,1006.0,1
1,20,335.0,3101.0,0.2690151778987065,1090.0,1
0,3,744.0,3428.0,0.0096658679255294,1135.0,1
1,12,125.0,2872.0,0.7492427999653152,1844.0,0
2,10,768.0,2971.0,0.5891238315080785,1006.0,0
1,22,45.0,1245.0,0.6819827979859939,1908.0,1
1,18,400.0,4515.0,0.4961485432834901,1425.0,0
1,1,299.0,2971.0,0.5903639741469437,1006.0,0
1,19,400.0,2971.0,0.4961485432834901,1006.0,1
1,19,395.0,4414.0,0.6772556082395669,1912.0,1
1,3,673.0,2073.0,0.8484353076830145,141.0,0
1,15,385.0,115.0,0.6635728751491388,1047.0,0
1,18,614.0,281.0,0.4453415598666578,659.0,0
2,18,16.0,618.0,0.9867876961192557,322.0,0
1,7,434.0,4291.0,0.0662807649008564,115.0,0
1,4,126.0,2040.0,0.9318698304128444,1114.0,0
1,19,533.0,1799.0,0.9011838506586746,1748.0,1
1,13,103.0,4969.0,0.6049734584727038,254.0,0
1,11,38.0,4275.0,0.3919397987523494,1265.0,0
1,15,347.0,5108.0,0.4444782994715278,1790.0,0
3,8,308.0,5199.0,0.3135890348805172,755.0,0
3,9,59.0,5706.0,0.1124134069185862,430.0,0
1,21,563.0,4259.0,0.8490044256463926,1819.0,1
1,16,429.0,1627.0,0.2448967434312239,268.0,0
1,8,790.0,5986.0,0.320721639194379,417.0,0
3,7,573.0,1150.0,0.3033126052458441,456.0,0
1,16,44.0,3311.0,0.4548864899168423,1180.0,0
1,5,92.0,3357.0,0.338953052955744,1776.0,0
1,0,467.0,1562.0,0.6733546726629258,1279.0,0
0,17,400.0,5040.0,0.4961485432834901,578.0,1
1,21,711.0,2971.0,0.7600754767659093,1006.0,1
3,5,761.0,2150.0,0.9085198464796558,695.0,0
1,4,352.0,3690.0,0.8272257984004989,1885.0,1
1,7,399.0,2864.0,0.8814782391163222,763.0,0
1,18,526.0,1369.0,0.9826751781234072,309.0,0
1,4,236.0,2239.0,0.4640406281511651,975.0,0
3,16,22.0,4640.0,0.0762571158102708,786.0,0
2,18,51.0,2971.0,0.5603091559879404,1006.0,0
1,14,529.0,5804.0,0.6133848310946777,1696.0,0
1,12,418.0,969.0,0.0743558109745162,249.0,0
1,8,713.0,5716.0,0.0535933792145215,587.0,0
2,21,667.0,4036.0,0.3071129755660073,1917.0,1
3,15,669.0,933.0,0.8473917655188674,1823.0,1
1,23,277.0,4649.0,0.046755216354974,452.0,1
0,14,461.0,3795.0,0.0571595572530235,660.0,1
1,21,628.0,4960.0,0.1088673995645677,118.0,1
1,24,328.0,5010.0,0.9287774021782776,175.0,1
1,6,789.0,2971.0,0.9911886153411196,1006.0,0
1,19,665.0,1789.0,0.3929355969099128,1687.0,1
1,0,684.0,1707.0,0.968241201078575,541.0,0
1,19,55.0,4891.0,0.3301555781413131,1025.0,1
1,21,363.0,1637.0,0.3716396164050387,1327.0,1
1,9,499.0,3634.0,0.7768170092668266,229.0,0
2,0,8.0,1156.0,0.9740006051538552,728.0,0
0,9,496.0,11.0,0.5886109787296726,467.0,1
1,9,636.0,3300.0,0.059845557930798,741.0,0
3,23,201.0,4086.0,0.8592342364756456,264.0,1
3,9,492.0,1153.0,0.8614812090339922,1348.0,0
3,7,771.0,2179.0,0.9971955339409804,1371.0,0
3,6,519.0,574.0,0.6231226578025233,1995.0,0
1,4,349.0,548.0,0.1052629722457805,769.0,0
2,15,331.0,4712.0,0.9034928351701794,1488.0,0
1,21,65.0,5628.0,0.2817818605801394,1032.0,1
1,22,26.0,3132.0,0.9850513888379022,1172.0,1
1,2,388.0,4200.0,0.1125220954464523,1441.0,0
1,18,90.0,738.0,0.6895514353971007,199.0,0
1,2,405.0,4406.0,0.2694300488600657,704.0,0
1,14,706.0,2904.0,0.0300823536595458,1335.0,0
1,16,602.0,2427.0,0.7586212926259317,1117.0,0
1,21,532.0,5061.0,0.7613871843786634,998.0,1
3,18,714.0,2554.0,0.8944380920939919,1542.0,1
1,10,97.0,2731.0,0.3696957656201212,1105.0,0
3,19,316.0,2971.0,0.6512714763227707,1006.0,1
3,12,131.0,4620.0,0.7985906874998965,1214.0,0
1,15,400.0,1815.0,0.4961485432834901,1556.0,1
1,0,110.0,100.0,0.6618907879152147,1639.0,0
3,21,786.0,236.0,0.7762955175832219,1259.0,1
1,0,158.0,5378.0,0.8356736419395012,169.0,0
1,17,657.0,3002.0,0.2630192648474245,1448.0,0
1,23,68.0,3722.0,0.2800932094071847,519.0,1
2,17,373.0,1253.0,0.0363916091567714,1901.0,0
1,24,798.0,164.0,0.0873426709339314,1626.0,1
3,7,439.0,5495.0,0.3705565994971153,1608.0,0
1,12,359.0,3295.0,0.2490150358134274,51.0,0
1,17,423.0,410.0,0.2854998343409486,720.0,0
1,19,669.0,4958.0,0.0711284686974494,1706.0,1
1,14,374.0,1057.0,0.4765938107677212,598.0,0
1,5,334.0,2374.0,0.8757786593687177,1776.0,1
1,16,121.0,2598.0,0.2355789448056469,881.0,0
0,16,743.0,5211.0,0.3547117833627612,1472.0,1
1,21,510.0,1235.0,0.4732190084431579,845.0,1
1,22,783.0,1697.0,0.4545648809522635,69.0,1
3,9,103.0,1160.0,0.5001888849859254,1357.0,0
1,19,745.0,1649.0,0.0481008555137713,689.0,1
1,22,21.0,971.0,0.9396739586609136,201.0,1
1,23,770.0,5561.0,0.0670331561821832,1674.0,1
2,24,127.0,4569.0,0.3317515855303562,1943.0,1
1,15,378.0,2102.0,0.7000344922784671,1893.0,0
1,13,657.0,2971.0,0.8887161681503827,1006.0,0
1,20,110.0,5964.0,0.9033115832938802,476.0,1
1,13,714.0,5415.0,0.2575109774689615,364.0,0
1,23,563.0,1795.0,0.2421857753960016,518.0,1
0,22,419.0,2180.0,0.4182479048608361,1688.0,1
1,15,487.0,5534.0,0.4000984451477473,1578.0,0
1,21,672.0,4755.0,0.0881774594679533,1826.0,1
1,15,769.0,174.0,0.7522548966601059,1799.0,0
0,24,486.0,1067.0,0.5037548249310234,129.0,1
1,24,317.0,5251.0,0.4270103254179259,470.0,1
1,18,381.0,4948.0,0.1068085390621311,1248.0,0
3,16,400.0,1.0,0.4961485432834901,1842.0,1
2,17,715.0,3642.0,0.9207864217973576,81.0,0
1,14,522.0,3886.0,0.4764548027595209,1307.0,0
1,18,428.0,5002.0,0.0554102460556837,1007.0,0
0,1,178.0,3942.0,0.2535431007351256,1808.0,1
2,11,31.0,5189.0,0.3296558951374359,534.0,0
3,24,336.0,3828.0,0.4760702183675813,992.0,1
1,13,149.0,2971.0,0.9050493124889264,1276.0,0
2,9,400.0,2118.0,0.4961485432834901,411.0,0
3,3,700.0,3850.0,0.1596151765630725,553.0,0
1,21,330.0,167.0,0.8604529657782719,1446.0,1
3,23,114.0,4109.0,0.2539463135952384,1323.0,1
1,14,787.0,652.0,0.7341903156410504,51.0,0
1,7,533.0,1389.0,0.0622681346778697,931.0,0
1,2,641.0,2871.0,0.22542130524784,1737.0,0
1,24,747.0,3497.0,0.4109309380619491,1307.0,1
1,13,368.0,5523.0,0.9570397688512288,334.0,0
1,17,400.0,2596.0,0.4961485432834901,1400.0,0
1,12,392.0,3426.0,0.5113491282385461,1504.0,0
1,13,165.0,981.0,0.773741248111681,1061.0,0
1,9,66.0,1532.0,0.3640787343214157,1126.0,0
3,9,624.0,4838.0,0.0393003041006509,730.0,0
1,16,711.0,925.0,0.8273061772778344,1614.0,1
1,17,552.0,3322.0,0.1963492585339349,1708.0,0
2,12,95.0,1014.0,0.676252810551399,1775.0,0
1,24,711.0,5904.0,0.8152912882718225,173.0,1
0,18,272.0,2999.0,0.4559733715576167,1486.0,1
1,24,355.0,3559.0,0.5489954162051576,40.0,1
0,20,93.0,4722.0,0.2654102893443451,1949.0,1
1,2,634.0,4715.0,0.7532530152839053,156.0,0
1,10,400.0,571.0,0.4961485432834901,295.0,0
1,15,713.0,3252.0,0.9768397108221768,1902.0,1
2,1,292.0,2971.0,0.3626352874445417,1006.0,0
1,6,18.0,327.0,0.1778549277681053,289.0,0
0,1,400.0,5306.0,0.4961485432834901,1823.0,1
1,5,196.0,5408.0,0.1439379485195664,1839.0,0
2,7,136.0,5565.0,0.3954189344076422,395.0,0
2,4,311.0,2638.0,0.0839312654247689,560.0,0
1,1,643.0,1599.0,0.4830228255404639,1987.0,0
1,2,626.0,4964.0,0.5204436399490043,429.0,0
1,22,246.0,5773.0,0.4223982884352878,654.0,1
1,2,590.0,5944.0,0.0319357372856679,762.0,0
2,19,287.0,5656.0,0.7719808011113898,846.0,1
1,5,406.0,2337.0,0.6054965325241106,504.0,0
1,4,379.0,4829.0,0.4343006197843111,1939.0,0
2,22,354.0,5670.0,0.388594846048125,1043.0,1
1,5,123.0,2946.0,0.414234761530612,1250.0,0
2,22,133.0,4621.0,0.0663962374669377,294.0,1
3,6,609.0,3179.0,0.8348567081399662,1292.0,0
0,22,272.0,573.0,0.2119434711538691,1099.0,1
2,24,384.0,3815.0,0.236768952986908,624.0,1
2,10,360.0,4881.0,0.1239405422162664,964.0,0
1,11,313.0,1367.0,0.4624868130738621,1737.0,0
1,3,250.0,5833.0,0.6188423496841778,1635.0,0
3,17,388.0,2579.0,0.6797283211708527,1300.0,0
1,20,619.0,2971.0,0.2566260700222977,1006.0,1
0,9,194.0,2476.0,0.806522090000784,1325.0,1
0,13,201.0,2191.0,0.9626249626709524,1609.0,1
1,20,556.0,2373.0,0.0884101787931364,671.0,1
0,2,383.0,1983.0,0.3209812166106599,863.0,1
0,16,370.0,3584.0,0.3411152300410197,429.0,1
3,24,530.0,1274.0,0.2229983729101852,1111.0,1
1,15,689.0,4313.0,0.5814104496239638,115.0,0
3,4,489.0,3503.0,0.5631194893331247,493.0,0
1,8,501.0,180.0,0.0872336671236998,1229.0,0
1,4,196.0,527.0,0.6463031946383198,796.0,0
1,17,198.0,5542.0,0.0227685761556697,321.0,0
1,6,490.0,3419.0,0.4090056763671944,759.0,0
1,12,385.0,2971.0,0.4517807924961133,1006.0,0
3,12,522.0,5867.0,0.3505786182135761,555.0,0
0,4,267.0,2971.0,0.7366687822725977,1006.0,1
1,5,598.0,4793.0,0.0756356812143576,905.0,0
1,15,39.0,1956.0,0.5892056993254838,606.0,0
1,9,517.0,3634.0,0.9879330920631512,586.0,0
1,4,530.0,346.0,0.68514790252289,964.0,0
1,15,142.0,3922.0,0.5870203342112251,706.0,0
3,10,120.0,1169.0,0.9183485645914378,1148.0,0
1,19,223.0,1026.0,0.0790425972066073,1521.0,1
1,9,747.0,4215.0,0.7179695307597069,494.0,0
2,10,742.0,2213.0,0.8111778541123101,688.0,0
1,13,170.0,3548.0,0.7732586752388418,1093.0,0
1,5,529.0,2860.0,0.624290509301893,464.0,0
1,10,581.0,3796.0,0.8276304185605337,1023.0,0
1,10,330.0,1660.0,0.8370048806022433,1060.0,0
1,9,258.0,637.0,0.4438590566457969,61.0,0
1,21,683.0,4459.0,0.647329200424674,415.0,1
2,22,400.0,4877.0,0.4961485432834901,1770.0,1
1,24,400.0,2262.0,0.4961485432834901,633.0,1
1,18,683.0,2971.0,0.3863126207467461,1006.0,0
3,14,486.0,427.0,0.1927248998923362,163.0,1
1,0,332.0,310.0,0.9938904566979572,1048.0,0
1,15,580.0,3204.0,0.848477394723726,1599.0,1
1,1,364.0,5530.0,0.0520524285946278,1313.0,0
1,20,520.0,5868.0,0.7752281592390257,246.0,1
1,19,482.0,475.0,0.385378512787649,537.0,1
1,20,776.0,3563.0,0.0033597561068468,1335.0,1
1,10,672.0,2971.0,0.3867975612068246,1006.0,0
3,2,686.0,5285.0,0.4670335610422056,1496.0,0
1,18,715.0,1505.0,0.0301682535993971,1279.0,0
1,19,181.0,3812.0,0.9624712567747876,1388.0,1
2,7,32.0,5403.0,0.2067708897402305,82.0,0
0,2,590.0,778.0,0.0657790547480127,1702.0,1
0,1,400.0,3396.0,0.4961485432834901,552.0,1
1,24,375.0,3960.0,0.3078953934680659,259.0,1
1,22,359.0,5760.0,0.1835957668036174,1405.0,1
1,16,400.0,375.0,0.4961485432834901,1989.0,1
1,10,766.0,3647.0,0.5732992884392603,420.0,0
1,15,497.0,1963.0,0.462501239931672,711.0,0
1,3,751.0,3151.0,0.2882942054292665,1758.0,0
1,23,101.0,3461.0,0.8820813892033185,544.0,1
1,17,708.0,2012.0,0.3251638592278172,618.0,0
2,2,400.0,2971.0,0.4961485432834901,1006.0,0
1,15,413.0,2667.0,0.3341940556071027,1044.0,0
1,20,231.0,2337.0,0.1978086143583184,1964.0,1
0,12,144.0,4408.0,0.6538075290459394,109.0,1
1,14,429.0,4769.0,0.6013878853102161,1869.0,0
1,11,626.0,3890.0,0.95191202920079,1621.0,1
2,6,677.0,4741.0,0.8582727850996549,1969.0,1
1,17,400.0,5253.0,0.4961485432834901,1532.0,1
0,2,245.0,2709.0,0.2612492657810883,153.0,1
3,24,113.0,1398.0,0.4484540842484663,1872.0,1
1,11,624.0,4721.0,0.5358259198161793,1436.0,0
1,10,415.0,3605.0,0.4223288128354405,147.0,0
1,18,107.0,5386.0,0.9584637310898168,296.0,0
1,3,27.0,2100.0,0.7755469417798164,1256.0,0
2,4,747.0,5015.0,0.1887837611284203,1738.0,0
1,16,522.0,5639.0,0.382327056548531,1665.0,0
3,24,400.0,5829.0,0.4961485432834901,1098.0,1
2,10,513.0,4291.0,0.8329049043602099,646.0,0
1,18,429.0,131.0,0.1479415058561372,977.0,0
1,11,476.0,3399.0,0.3440053468954691,1388.0,0
1,4,671.0,2971.0,0.6888686944428506,1006.0,0
1,5,330.0,4646.0,0.3746505250011912,1605.0,0
1,8,557.0,4870.0,0.4493323622884759,796.0,0
1,20,6.0,1943.0,0.3507740299872168,1958.0,1
1,9,724.0,5968.0,0.6150480483739076,1983.0,0
1,8,239.0,2971.0,0.6290356813697819,1006.0,0
2,19,656.0,2440.0,0.7905020918415377,1062.0,1
1,21,207.0,719.0,0.7814504784076761,951.0,1
1,12,407.0,2813.0,0.7960489565732476,1013.0,0
1,2,101.0,4471.0,0.4171250170582647,1034.0,0
1,16,112.0,2329.0,0.5302413994403863,331.0,0
1,15,534.0,2617.0,0.346868362915979,1764.0,0
1,7,780.0,320.0,0.0345586788277739,176.0,0
2,21,284.0,5328.0,0.2855706171586339,893.0,1
0,7,797.0,2971.0,0.7718530629970792,1006.0,1
1,0,400.0,912.0,0.4961485432834901,631.0,0
3,18,73.0,485.0,0.808110575234253,763.0,0
2,12,293.0,4197.0,0.970866371719065,879.0,0
1,23,641.0,3180.0,0.6844814353702126,1947.0,1
1,1,553.0,955.0,0.6350256602011839,1610.0,0
0,7,185.0,1190.0,0.1939693022108248,1252.0,1
1,14,400.0,2070.0,0.4961485432834901,423.0,0
1,2,341.0,2971.0,0.1127992483863912,1006.0,0
1,8,268.0,3803.0,0.9653291748676048,1840.0,1
3,12,151.0,2794.0,0.0704754835745296,1802.0,1
2,7,130.0,1250.0,0.3655692225822688,1881.0,0
3,4,655.0,5575.0,0.1465934528498812,1474.0,0
1,10,492.0,5062.0,0.5893446630374395,1701.0,0
3,15,371.0,5271.0,0.08387910248088,1235.0,0
0,12,586.0,46.0,0.2542943915705707,337.0,1
1,23,225.0,5561.0,0.2441119671586574,1571.0,1
1,24,133.0,4703.0,0.4840731300141189,712.0,1
2,16,674.0,4877.0,0.7117190259666654,1848.0,0
1,8,586.0,5011.0,0.8230321023953268,1106.0,0
1,7,771.0,4921.0,0.4017941960808046,1492.0,0
1,19,580.0,2511.0,0.9653435697036538,1411.0,1
2,22,253.0,4956.0,0.595391666870867,1141.0,1
3,5,520.0,2378.0,0.5922985479892243,757.0,0
1,12,745.0,3777.0,0.937947500286866,1486.0,0
0,12,765.0,1318.0,0.5363480252264085,1951.0,1
1,16,641.0,2355.0,0.2940364981973891,852.0,0
2,0,764.0,3180.0,0.2487784507893164,466.0,0
3,2,609.0,1624.0,0.1123115371778704,1077.0,1
1,18,134.0,1825.0,0.0980036451754188,1782.0,0
1,19,79.0,2140.0,0.2343534158955099,493.0,1
1,0,514.0,5122.0,0.7611701315040212,1579.0,0
3,8,78.0,2971.0,0.5378011896233533,1006.0,0
1,9,293.0,5032.0,0.99303299254209,1046.0,0
1,11,362.0,3246.0,0.566175557563294,1811.0,0
1,15,21.0,1575.0,0.8919637713802968,1036.0,0
0,14,523.0,5690.0,0.0819040733737416,938.0,1
0,10,173.0,2971.0,0.7817937353126092,1006.0,1
1,22,315.0,5885.0,0.634586827754133,1159.0,1
1,22,451.0,3082.0,0.4731340370466933,1423.0,1
1,10,249.0,3416.0,0.0591541286301603,1236.0,0
1,20,644.0,4416.0,0.4529795953431338,1625.0,1
1,20,388.0,4783.0,0.4573788921013948,1193.0,1
1,14,354.0,5852.0,0.6359965833851873,1116.0,0
3,15,314.0,2435.0,0.0110760201696027,889.0,0
1,5,751.0,5213.0,0.0429072515223082,982.0,0
1,11,292.0,2971.0,0.0733643914449022,1006.0,0
3,8,543.0,1119.0,0.1781764320405288,885.0,0
1,14,144.0,2971.0,0.2583166023102383,1006.0,0
1,3,781.0,4320.0,0.6530103746736509,1785.0,0
1,18,700.0,3141.0,0.8955179897096754,319.0,0
1,15,532.0,2971.0,0.7766848541757203,1006.0,0
1,8,795.0,4596.0,0.5166474666568043,422.0,0
1,21,95.0,2971.0,0.0030159719690238,1006.0,1
1,10,655.0,1740.0,0.9183648432069692,1633.0,1
1,16,551.0,4129.0,0.90828953348251,764.0,0
3,4,343.0,4088.0,0.1296226384990639,1165.0,1
1,1,729.0,521.0,0.2239219279917819,1430.0,0
0,14,400.0,1358.0,0.4961485432834901,1687.0,1
1,10,99.0,695.0,0.7496815860484481,439.0,0
1,15,406.0,3289.0,0.2330133904989545,1763.0,0
3,13,94.0,1217.0,0.5216483378012458,693.0,0
3,10,397.0,2261.0,0.061684761413682,1065.0,1
1,23,164.0,2971.0,0.8711789046282074,1006.0,1
3,17,744.0,4253.0,0.9212781012642992,1290.0,0
1,14,287.0,2971.0,0.8466557172970505,1006.0,0
1,23,728.0,35.0,0.1885026643595237,925.0,1
1,22,792.0,2402.0,0.9205515397377402,449.0,1
1,6,265.0,4309.0,0.0124386848379347,759.0,0
1,0,796.0,2305.0,0.4434397729269544,485.0,0
0,4,556.0,4139.0,0.8726356988640098,1866.0,1
1,10,282.0,3586.0,0.4856008371694899,466.0,0
1,15,83.0,4762.0,0.8123114458998505,1273.0,0
0,5,284.0,2236.0,0.8775789421312342,680.0,1
1,5,522.0,4606.0,0.9791653405825728,1360.0,0
0,6,365.0,4510.0,0.7569404510213376,639.0,1
0,16,786.0,3611.0,0.8964640512780434,1307.0,1
